"","BC16_fliv_N_1.sort.bam","BC16_fliv_N_2.sort.bam","BC16_fliv_O_1.sort.bam","BC16_fliv_O_2.sort.bam","BC16_fliv_P_1.sort.bam","BC16_fliv_P_2.sort.bam","BC16_fliv_Q_1.sort.bam","BC16_fliv_Q_2.sort.bam","BC16_fliv_R_1.sort.bam","BC16_fliv_R_2.sort.bam","CTRL_fliv_B_1.sort.bam","CTRL_fliv_B_2.sort.bam","CTRL_fliv_D_1.sort.bam","CTRL_fliv_D_2.sort.bam","CTRL_fliv_E_1.sort.bam","CTRL_fliv_E_2.sort.bam","CTRL_fliv_F_1.sort.bam","CTRL_fliv_F_2.sort.bam"
"Smim6",7.77220626039782,7.77220626039782,7.97485832353032,7.97478128710896,7.9227466679599,7.92297296320204,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.13830050043735,8.139301185927,8.25658835958885,8.25640062395722,8.74210943013867,8.74301135356254
"Itgb4",8.34398893977925,8.34366534495559,8.17119800390236,8.16835992526751,8.07598369843719,8.07951624137596,8.35775282927067,8.35967813749886,9.15940742289192,9.16153374026964,7.77220626039782,7.77220626039782,8.04540113700936,8.05066406893828,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782
"Evpl",7.77220626039782,7.77220626039782,7.95229846185241,7.95222997775688,7.8694053824064,7.8695515714311,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.42309691896587,8.42675438672529,7.87209208817061,7.87236647652574,7.77220626039782,7.77220626039782,8.54258033183118,8.543306335396
"Mrpl12",9.03218487511219,9.03150513209648,9.16312932957249,9.16664616410125,9.21323805431954,9.2252573514903,9.3997853526207,9.40469788484106,8.64003361661556,8.64142325740579,10.3835667779845,10.3924357056442,9.53601614299123,9.53080005618559,9.33588721753371,9.33532906201551,9.55475748099644,9.55628708116288
"AC160138.1",7.77220626039782,7.77220626039782,7.77220626039782,7.83797858777215,7.91634317112166,7.87883866228415,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.90432301385744,7.87236647652574,8.50438330821571,8.51371799913995,8.60682426988842,8.6198238399895
"Gm48557",7.77220626039782,7.77220626039782,7.81873404740824,7.81871633275252,7.81568160599039,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.42188933064241,8.42163937591688,8.66600263145623,8.66683830023478
"Klhdc1",7.77220626039782,7.77220626039782,7.95229846185241,7.77220626039782,7.94600910198311,7.93504057721253,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.64524794347553,8.98658475722389,7.94514458635282,7.94561927130092,8.42188933064241,8.66785576732165,7.77220626039782,7.77220626039782
"Gm48653",7.77220626039782,7.77220626039782,7.87622753006797,7.87618793946596,7.99788915010646,7.99822801713017,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.75972449603996,8.6077362616461,7.84284325860784,7.85895190558427,8.74224200913449,8.68320655622482,7.77220626039782,7.77220626039782
"Dcaf4",7.77220626039782,7.77220626039782,8.16850988289168,8.17104704191935,8.19884861208861,8.20166666945015,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.61741973208154,8.83403849194322,8.14827665360027,8.14266623407259,8.48472318036029,8.56876882036566,8.67732013848141,8.66683830023478
"Tgfb3",7.77220626039782,7.77220626039782,7.95229846185241,7.95812592786061,7.95135136834029,7.95162056098612,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.46719114367322,9.47589170281995,7.85871424262458,7.85895190558427,8.17441990492784,7.77220626039782,8.27992356692044,8.33967055390243
"Ak7",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.99788915010646,7.99822801713017,7.77220626039782,8.25720225477963,7.77220626039782,7.77220626039782,8.52709247575965,8.98658475722389,7.94514458635282,7.94561927130092,8.69112133642966,8.71306182744733,8.33913056986463,8.42607884844519
"Gm16505",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.85914708543627,7.8592778557266,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.44164017630305,8.44539821483541,7.85871424262458,7.85895190558427,7.77220626039782,7.77220626039782,8.23608127984504,8.2365249692079
"Gm47904",7.77220626039782,7.77220626039782,7.91928272036836,7.91168818926669,7.90259285272143,7.87883866228415,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.87120040299235,8.6362287925063,7.87209208817061,7.87236647652574,8.24134346268813,8.22539177914152,7.77220626039782,7.77220626039782
"Inhba",8.69910863727154,8.69859476440681,9.01990779221688,9.01869200310478,8.64352893431001,8.63863987118179,8.83405378756308,8.84279010130934,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.15477975577374,8.14930430442917,7.77220626039782,7.77220626039782,8.1009187201413,8.10123446977506
"Elmo1",7.77220626039782,7.77220626039782,7.99024281993143,7.99015995663696,8.03983253494935,8.01435577042783,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.67211717302875,8.67709832270111,8.00624935527492,8.00689112152849,7.77220626039782,7.77220626039782,8.97009013531342,8.9630468921029
"Aoah",7.77220626039782,7.77220626039782,8.01370017149232,8.02663361260124,8.03271414215683,8.03310503475886,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.10326051094079,9.09356848173015,8.01149751262423,8.00689112152849,8.53284336842212,8.53255250287864,7.77220626039782,7.77220626039782
"Cmah",9.98655895705835,9.99093937250294,9.62461170082366,9.61902976677936,9.56839644534,9.56584459105721,9.13079774125279,9.13104209181231,9.65208914723352,9.65945210537085,9.25027353933229,9.25804694435921,9.19185775980239,9.1954710544172,8.926976550138,8.92654744907827,8.51517116185224,8.52972480774645
"Mboat1",7.77220626039782,7.77220626039782,7.96946181354583,7.96938682209962,7.8694053824064,7.8695515714311,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.54295664360629,8.48111466148748,7.85871424262458,7.85895190558427,7.77220626039782,8.25640062395722,8.78268453779057,8.75334551917129
"Serpinb6b",8.03591132011493,8.03576055121533,7.96946181354583,7.96938682209962,7.94049648984914,7.94074940960522,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.16761352973661,9.17501539448291,8.02658736210066,8.0272846193401,7.77220626039782,7.77220626039782,8.40918527568399,8.40978997823975
"A830082K12Rik",7.77220626039782,7.77220626039782,7.89527523028582,7.88610755496725,7.88720511761987,7.887378051533,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.60311572774527,8.6077362616461,7.95219721029869,7.95269120409652,7.77220626039782,7.77220626039782,8.33913056986463,8.33967055390243
"Hmgcr",10.2120288184616,10.1946584408412,10.2424422024466,10.2318480405979,9.64223439191458,9.63809948822656,9.96721643041224,9.95746826592395,8.44185228618016,8.4750562620463,8.34251270336284,8.49826488404262,9.075262637382,9.07777674069288,9.09633442220138,9.08605613958415,8.96196009972145,8.97925341115023
"Gm10736",8.09495403908472,8.12049443167574,7.92645468085461,7.88610755496725,7.83368735781563,7.8592778557266,7.96504603122835,8.2443824592017,8.22361821368536,8.24860035022001,8.73561969858113,8.70322743099827,7.88387643796239,7.84303733874237,8.66040505387041,8.31292586552947,9.11324383160915,8.83186716649153
"Gm18813",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.934796205824,7.93504057721253,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.88162923776633,8.87719178703018,7.77220626039782,7.77220626039782,8.41077208181988,8.41052626664375,8.1009187201413,8.10123446977506
"Rpgrip1",8.09495403908472,8.09476976769376,8.0732076139489,8.07309341664046,7.96158207894755,7.94627028679174,8.21612886588933,8.23119169298683,7.77220626039782,7.77220626039782,9.05227033822482,9.05034723743839,7.93779035199358,7.92240891217754,8.3878961174968,8.38765884201374,8.67732013848141,8.67816572835805
"Stc1",7.77220626039782,7.77220626039782,7.89527523028582,7.89522839821035,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.72330425210539,8.71598520869284,7.84284325860784,7.84303733874237,7.77220626039782,7.77220626039782,8.60682426988842,8.5951900709793
"Il7r",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.934796205824,7.93504057721253,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.85871424262458,7.85895190558427,8.55118884948502,8.55089129432118,8.60682426988842,8.60760768574711
"Trps1",7.77220626039782,7.77220626039782,7.95229846185241,7.95222997775688,7.8694053824064,7.8695515714311,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.21347112280806,9.22108032752823,7.88387643796239,7.88418316743581,7.77220626039782,7.77220626039782,8.81192012677489,8.81288183680254
"Zhx2",8.4762361741261,8.46383332387573,8.08716093126678,8.08361392611559,8.19884861208861,8.21027809174817,8.55814237896058,8.56069890734033,8.74443656485783,8.70115808145412,10.3262509875261,10.303508042971,8.25172416940165,8.23739832205029,8.96656331567051,9.00415763852707,8.63104232155651,8.6198238399895
"Trappc9",7.77220626039782,7.77220626039782,8.23320813742346,8.23303408135141,8.24829003544562,8.24704325785602,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.81720084002591,8.80026872571389,8.14827665360027,8.14930430442917,8.46445894426317,8.46419320470322,9.08472142433365,9.15587264570446
"Cpsf1",9.1143663876386,9.11364794001281,9.27383599353051,9.26845783367263,9.31455378428753,9.31871589193027,9.15814557038433,9.07794915308684,8.71109660010755,8.7125926461059,8.40397210237593,8.38765666384292,8.83767059244127,8.83616765701447,8.25658835958885,8.25640062395722,8.40918527568399,8.40978997823975
"A430088P11Rik",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.52709247575965,8.76515595077493,7.88387643796239,7.85895190558427,8.37611303049751,8.37588016486733,7.77220626039782,7.77220626039782
"Lmf2",8.49962267966047,8.49921424447208,8.82681530554166,8.82454850067386,8.79415352825562,8.79648228807958,8.67613252127481,8.67256738396609,8.51925807210229,8.52046338075079,9.71587302454265,9.73045585117358,8.66793478877167,8.66900831578141,9.42994647681855,9.42211088583279,9.52575572328717,9.52726569620892
"Slc38a1",7.90419638419035,7.77220626039782,8.00919608817758,8.01802760912362,8.02165172251232,8.02202610036263,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.0695475522493,9.08506726335328,7.95898239381081,7.95949495868379,8.79044694136069,8.8670055756376,7.77220626039782,7.77220626039782
"Myh11",8.82158630404995,8.82100984426866,8.18436909755199,8.18679496891228,8.2560234364414,8.26436300919557,8.57302784661097,8.57563040584202,8.74443656485783,8.74598197282606,9.05227033822482,9.06785325822685,8.1028322495872,8.10373687796734,9.33979997255622,9.33140406810635,11.2873490434173,11.2949796383312
"Klhl6",8.09495403908472,8.09476976769376,8.186951811749,8.16565399480401,8.14012296430684,8.12239601702368,8.2680431783657,8.26967978820612,7.77220626039782,7.77220626039782,8.96116125868852,8.96759316537907,8.1643276090229,8.16539859409409,8.19218207778303,8.19201892909563,8.89433428587818,8.89536529563102
"Gm49767",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.83368735781563,7.83377984738878,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.99860695281301,9.00521910761299,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.54258033183118,8.64368580826973
"Pak2",8.29744534158067,8.28065153090643,8.61437160905577,8.62611141527519,8.55476556666879,8.55591488926938,8.80136981650136,8.80466123628898,8.86627843850466,8.42624255002882,9.46117744238999,9.46378405503089,8.6898555583866,8.6871782545949,9.05657930136934,9.13413638266738,9.16808003725574,9.12146838580621
"Gm49594",8.14462601695733,7.77220626039782,8.17651928233925,8.16292885945656,8.06657067429566,8.00236685536418,7.77220626039782,8.17397271847933,7.77220626039782,7.77220626039782,8.78317011256999,8.78872057747902,7.96552829928683,7.95269120409652,8.56907287534875,8.35156255993518,8.58180051938338,8.42607884844519
"Tmem39a",9.00115692994829,9.01301228943835,8.42466257266669,8.44801154979426,8.36261649266614,8.39088705292638,8.74994864146953,8.7530879137596,8.79725751233476,8.7988803644128,7.77220626039782,7.77220626039782,8.21723199665798,8.25046137623044,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782
"Btla",7.77220626039782,7.77220626039782,8.00919608817758,8.00910605281027,8.06336441492813,8.08557859028289,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.07138721550253,8.07632943072897,8.88568309885697,8.88526789366439,9.00976566262355,9.01089127936376
"Pde10a",7.77220626039782,7.77220626039782,7.91928272036836,7.91922676710554,7.84750207103667,7.8476153342964,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.72330425210539,8.6221154351222,7.94514458635282,7.94561927130092,8.15581404786471,8.19201892909563,8.42545920650993,8.60760768574711
"Igf2r",8.79843761419775,8.79002412316641,8.68959167927746,8.67702092026296,8.70351069134135,8.69627995372963,8.63653578631737,8.63251353977953,8.47392119838423,8.45919850740318,9.47912828948384,9.48787782128531,8.6560813023737,8.64366550845557,9.26305419599856,9.22426134658874,9.27615440202945,9.27748661948197
"Wdr27",7.77220626039782,7.77220626039782,7.94619937656064,7.91168818926669,7.84750207103667,7.83377984738878,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.01663200246897,8.05947753589409,8.37611303049751,8.17426356586552,8.71035089626747,8.7112253053926
"Zfp53",7.77220626039782,7.77220626039782,8.17915315884059,8.19696081089238,8.1877846067961,8.18615292439324,8.35775282927067,8.35967813749886,7.77220626039782,7.77220626039782,9.19839870931476,9.18282942280819,8.14165647478343,8.139301185927,8.62024638855212,8.72035918808182,8.68848024318037,8.58256165522337
"Gm6402",7.77220626039782,7.95869666774759,7.90376682934094,7.91168818926669,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.92322252252187,7.77220626039782,8.82826099349269,8.90828817341304,7.77220626039782,7.85895190558427,7.893835342818,7.89378778851409,8.37523453627177,8.7112253053926
"Rsph1",7.77220626039782,7.77220626039782,7.88615091867034,7.87618793946596,7.83368735781563,7.83377984738878,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.12730566543127,8.71598520869284,7.85871424262458,7.85895190558427,7.77220626039782,7.77220626039782,8.54258033183118,8.44194563044675
"Myo1f",8.14462601695733,8.14441367710433,8.16307678634276,8.17371572268087,8.25217288204513,8.25094825716703,8.3473403336261,8.3492323076361,7.77220626039782,7.77220626039782,9.72563145285954,9.73045585117358,8.26927293058466,8.27062552171074,8.50438330821571,8.50410286380773,8.55589324061968,8.55663119807264
"CT010467.2",9.34722483700075,8.82100984426866,9.78452690733232,9.75460596676596,9.65457071120498,9.67611214878287,8.96831643269832,8.92929162665985,9.46166741684795,9.55819980539114,9.8853096154878,9.61780383605221,10.1394150471722,10.1655348051879,10.3903983069345,10.3335289716062,10.3269873751088,10.4548750962954
"Ptk7",7.77220626039782,7.77220626039782,7.94619937656064,7.94613320607105,7.94600910198311,7.94627028679174,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.90214408972936,8.69026805960156,7.90432301385744,7.90468583220256,7.77220626039782,7.77220626039782,8.32013880008729,8.32066113047046
"Ndc80",7.77220626039782,7.77220626039782,7.98523901036956,7.9851580417684,7.89514056379516,7.89532541694284,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.78317011256999,8.78872057747902,7.94514458635282,7.94561927130092,7.77220626039782,7.77220626039782,9.00976566262355,8.99519806006776
"Gm4708",7.77220626039782,7.77220626039782,7.85278776880637,7.86521432600736,7.9227466679599,7.83377984738878,7.88359758507842,7.77220626039782,7.77220626039782,7.77220626039782,8.74775756540573,8.77701816913188,7.85871424262458,7.82229391111243,7.893835342818,7.77220626039782,7.77220626039782,7.77220626039782
"Zfp36l2",8.91560832103045,9.09083478642113,8.57954973020424,8.62849910683684,8.53611473866224,8.55591488926938,8.73809167719629,8.72913364106914,9.26080467707856,9.15441648467444,7.77220626039782,7.77220626039782,8.32506896426084,8.34608322792968,8.25658835958885,8.28547446613619,8.37523453627177,8.37580795503199
"Lama3",7.77220626039782,7.77220626039782,8.08026448039352,8.07664125630018,7.92888776764991,7.92912327650432,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.49422329320042,8.46350452433011,7.88387643796239,7.88418316743581,8.24134346268813,8.3638532370753,8.27992356692044,8.28040837292102
"Nrep",8.74191671781079,8.73299730388655,9.08247475245191,9.08777091555605,9.11084743631195,9.11211323252557,9.46630228094317,9.4713764845538,9.54042976361296,9.54302814291642,8.67211717302875,8.67709832270111,8.77444109253293,8.7747804003849,8.27135107541786,8.27115772894966,8.52901101798048,8.52972480774645
"Lmnb1",7.77220626039782,7.77220626039782,8.10698580662612,8.10363968215318,8.09397293438114,8.07332999077676,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.60311572774527,8.6362287925063,8.14498158618754,8.139301185927,8.3878961174968,8.39920329490745,8.60682426988842,8.60760768574711
"Cd74",9.60856180487768,9.59286161569743,9.45232460501418,9.44185247065556,9.56427588968643,9.59687118884522,9.33584573706677,9.30376211477915,9.84933368546571,9.66867699036966,9.6659109462304,9.47589170281995,9.70701700155918,9.70970880373348,9.89879215995767,9.89062549435969,11.3945840706061,11.3920201588674
"Cd226",7.77220626039782,7.77220626039782,7.95229846185241,7.95222997775688,7.91634317112166,7.91655985689083,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.58853349049086,8.59307717611095,7.88387643796239,7.89486466266216,8.28567324662184,8.28547446613619,7.77220626039782,7.77220626039782
"Ctsw",7.77220626039782,7.77220626039782,7.96391248162731,7.96383959361134,8.05352346553319,8.05394539241201,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.21347112280806,9.22857302501406,8.03142027794747,8.03213071154876,8.27135107541786,8.28547446613619,8.65452159539259,8.65534717578785
"Efemp2",8.41374973567594,8.41338786284602,8.29978306895099,8.31148068733589,8.19884861208861,8.19948588424036,8.04472062436947,8.04562628890393,7.77220626039782,7.77220626039782,9.30674375647385,9.30782916540681,8.2618319743805,8.2606514576386,9.05150049421968,9.061159748968,8.23608127984504,8.2365249692079
"Flrt1",7.77220626039782,7.77220626039782,7.88615091867034,7.87618793946596,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.02579468282133,9.06785325822685,7.82215665511846,7.82229391111243,8.62024638855212,8.61992385588323,8.55589324061968,8.55663119807264
"Tmem252",7.77220626039782,7.77220626039782,7.88615091867034,7.88610755496725,7.8786785384144,7.887378051533,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.38765666384292,7.9134379673218,7.90468583220256,7.77220626039782,7.77220626039782,8.52901101798048,8.52972480774645
"Hectd2os",7.77220626039782,7.77220626039782,7.94619937656064,7.87618793946596,7.85914708543627,7.8592778557266,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.75972449603996,8.6362287925063,8.05433271881272,8.00689112152849,8.63656019158935,8.63623180707513,7.77220626039782,7.77220626039782
"Cyp2c54",10.7687403124739,10.7597433143441,10.2758968795387,10.2832942258383,10.1509012991159,10.166350083179,10.440731831587,10.4463385191535,10.6317929718127,10.6152389252417,9.52572255281606,9.53466117022805,9.06599553961102,9.05824408744001,9.51368437956661,9.50631853173599,8.73165660357563,8.73254949249091
"Tm9sf3",9.246947656916,9.15784844549684,9.36120504225186,9.36289488788109,9.19636002339782,9.19550200385022,8.3780125824293,8.59026237658071,9.02348865559536,8.81917617309973,10.3687154642651,10.3714950411777,9.60433236861061,9.60825404243036,9.3857456650715,9.38141402221846,9.86216127671842,9.82975791876888
"Entpd7",7.77220626039782,7.77220626039782,7.99991836619207,8.00451563100351,8.07598369843719,8.06701203728795,7.92969830208347,8.2443824592017,8.03353610903994,7.98602968587266,9.40563392318367,9.42040740506677,8.0008797038816,7.99033640210472,8.44353564100697,8.42163937591688,8.42545920650993,8.45741974743522
"Gm16298",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.0695475522493,9.07649600550655,7.77220626039782,7.77220626039782,8.42188933064241,8.42163937591688,8.50104526081155,8.50173378580746
"Gm7190",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.68521901681421,8.69026805960156,7.77220626039782,7.77220626039782,8.28567324662184,8.28547446613619,8.61902959631955,8.6198238399895
"Olfr1322",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.73561969858113,8.74092812599423,7.77220626039782,7.77220626039782,8.32633335085559,8.32611919589742,8.27992356692044,8.28040837292102
"Gm14597",7.77220626039782,7.77220626039782,7.92645468085461,7.83797858777215,7.85914708543627,7.90278889684571,7.77220626039782,7.88396869933272,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.95898239381081,7.95269120409652,8.15581404786471,8.37588016486733,8.02704551377899,8.50173378580746
"P2ry4",7.77220626039782,7.77220626039782,7.87622753006797,7.87618793946596,7.98500618337378,7.98532577862792,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.93210565252148,8.93839642236378,7.90432301385744,7.90468583220256,8.32633335085559,8.32611919589742,7.77220626039782,7.77220626039782
"Col4a6",7.77220626039782,7.77220626039782,7.94619937656064,7.94613320607105,7.81568160599039,7.81574701342815,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.92199763817081,7.92240891217754,8.3878961174968,8.38765884201374,8.32013880008729,8.32066113047046
"Tmem29",8.40045366363381,8.40009905654157,8.3476749565878,8.32310857263837,8.29644773705693,8.28289320204943,8.60191920181566,8.6046107330739,8.48937835911763,8.49053743307411,9.15188567218108,9.11036635881562,8.43832107044967,8.42544494451554,8.7279538829588,8.72759307801467,8.76263643923728,8.76355604252934
"Gm47283",7.77220626039782,7.77220626039782,8.69509336573553,9.08345136083071,8.27848949912891,8.21662389133511,8.40712345695084,8.28184022660829,8.98230065561497,8.78855511729823,10.7745235991238,11.5782545635484,8.19163808166304,8.15582497133613,8.79044694136069,9.09584993438824,9.53063776868106,9.68762981686263
